Published,ISOWeek,Updated,ID,Version,Title,Categories
2026-04-07T13:16:40Z,15,2026-04-07T13:16:40Z,2604.05856,1,'Neural Network Pruning via QUBO Optimization',cs.CV;cs.AI;cs.LG;cs.NE
2026-04-07T13:16:31Z,15,2026-04-07T13:16:31Z,2604.05854,1,'Deep Researcher Agent: An Autonomous Framework for 24/7 Deep Learning Experimentation with Zero-Cost Monitoring',cs.AI
2026-04-07T13:16:07Z,15,2026-04-07T13:16:07Z,2604.05853,1,'Reading Between the Pixels: An Inscriptive Jailbreak Attack on Text-to-Image Models',cs.CV
2026-04-07T13:13:47Z,15,2026-04-07T13:13:47Z,2604.05848,1,'Evaluating Learner Representations for Differentiation Prior to Instructional Outcomes',cs.CL;cs.AI
2026-04-07T13:11:17Z,15,2026-04-07T13:11:17Z,2604.05846,1,'AgentGL: Towards Agentic Graph Learning with LLMs via Reinforcement Learning',cs.CL
2026-04-07T13:11:12Z,15,2026-04-07T13:11:12Z,2604.05845,1,'JD-BP: A Joint-Decision Generative Framework for Auto-Bidding and Pricing',cs.GT;cs.LG
2026-04-07T13:10:49Z,15,2026-04-07T13:10:49Z,2604.05844,1,'Modeling Patient Care Trajectories with Transformer Hawkes Processes',cs.LG;q-bio.QM
2026-04-07T13:10:34Z,15,2026-04-07T13:10:34Z,2604.05843,1,'EEG-MFTNet: An Enhanced EEGNet Architecture with Multi-Scale Temporal Convolutions and Transformer Fusion for Cross-Session Motor Imagery Decoding',cs.LG;cs.AI
2026-04-07T13:09:22Z,15,2026-04-07T13:09:22Z,2604.05842,1,'Expectation Maximization (EM) Converges for General Agnostic Mixtures',cs.LG;cs.IT;stat.ML
2026-04-07T13:06:48Z,15,2026-04-07T13:06:48Z,2604.05839,1,'Vision-Guided Iterative Refinement for Frontend Code Generation',cs.AI
2026-04-07T13:03:30Z,15,2026-04-07T13:03:30Z,2604.05834,1,'Hidden in the Multiplicative Interaction: Uncovering Fragility in Multimodal Contrastive Learning',cs.LG
2026-04-07T13:02:17Z,15,2026-04-07T13:02:17Z,2604.05831,1,'BiCoord: A Bimanual Manipulation Benchmark towards Long-Horizon Spatial-Temporal Coordination',cs.RO
2026-04-07T13:02:04Z,15,2026-04-07T13:02:04Z,2604.05830,1,"'OK Aura, Be Fair With Me: Demographics-Agnostic Training for Bias Mitigation in Wake-up Word Detection'",cs.CL;cs.AI
2026-04-07T13:01:49Z,15,2026-04-07T13:01:49Z,2604.05829,1,'Bivariate Causal Discovery Using Rate-Distortion MDL: An Information Dimension Approach',cs.LG;stat.ML
