Published,Weekday(Monday==0),Updated,ID,Version,Title
2026-03-20T09:33:09Z,12,2026-03-20T09:33:09Z,2603.19794,1,'Generalized Task-Driven Design of Soft Robots via Reduced-Order FEM-based Surrogate Modeling'
2026-03-20T09:28:43Z,12,2026-03-20T09:28:43Z,2603.19792,1,'Scalable Learning of Multivariate Distributions via Coresets'
2026-03-20T09:28:09Z,12,2026-03-20T09:28:09Z,2603.19790,1,'From Plausibility to Verifiability: Risk-Controlled Generative OCR for Vision-Language Models'
2026-03-20T09:23:34Z,12,2026-03-20T09:23:34Z,2603.19788,1,'Learning Hierarchical Orthogonal Prototypes for Generalized Few-Shot 3D Point Cloud Segmentation'
2026-03-20T09:20:12Z,12,2026-03-20T09:20:12Z,2603.19782,1,'Embodied Science: Closing the Discovery Loop with Agentic Embodied AI'
2026-03-20T09:15:37Z,12,2026-03-20T09:15:37Z,2603.19780,1,'Decoupled Sensitivity-Consistency Learning for Weakly Supervised Video Anomaly Detection'
2026-03-20T09:14:33Z,12,2026-03-20T09:14:33Z,2603.19779,1,"'One Model, Two Minds: Task-Conditioned Reasoning for Unified Image Quality and Aesthetic Assessment'"
2026-03-20T09:10:23Z,12,2026-03-20T09:10:23Z,2603.19776,1,'ReManNet: A Riemannian Manifold Network for Monocular 3D Lane Detection'
2026-03-20T09:05:10Z,12,2026-03-20T09:05:10Z,2603.19775,1,'Evaluating Image Editing with LLMs: A Comprehensive Benchmark and Intermediate-Layer Probing Approach'
2026-03-20T09:04:31Z,12,2026-03-20T09:04:31Z,2603.19773,1,'Template-based Object Detection Using a Foundation Model'
2026-03-20T09:02:38Z,12,2026-03-20T09:02:38Z,2603.19771,1,'Neither Here Nor There: Cross-Lingual Representation Dynamics of Code-Mixed Text in Multilingual Encoders'
2026-03-20T08:59:37Z,12,2026-03-20T08:59:37Z,2603.19770,1,'FlashCap: Millisecond-Accurate Human Motion Capture via Flashing LEDs and Event-Based Vision'
2026-03-20T08:52:39Z,12,2026-03-20T08:52:39Z,2603.19765,1,'FREAK: A Fine-grained Hallucination Evaluation Benchmark for Advanced MLLMs'
2026-03-20T08:52:39Z,12,2026-03-20T08:52:39Z,2603.19766,1,'Adapting a Pre-trained Single-Cell Foundation Model to Spatial Gene Expression Generation from Histology Images'
2026-03-20T08:45:27Z,12,2026-03-20T08:45:27Z,2603.19762,1,'PCSTracker: Long-Term Scene Flow Estimation for Point Cloud Sequences'
2026-03-20T08:44:46Z,12,2026-03-20T08:44:46Z,2603.19759,1,'Growing Networks with Autonomous Pruning'
2026-03-20T08:42:06Z,12,2026-03-20T08:42:06Z,2603.19757,1,'Uncertainty-aware Prototype Learning with Variational Inference for Few-shot Point Cloud Segmentation'
2026-03-20T08:37:39Z,12,2026-03-20T08:37:39Z,2603.19753,1,'ReLi3D: Relightable Multi-view 3D Reconstruction with Disentangled Illumination'
2026-03-20T08:37:02Z,12,2026-03-20T08:37:02Z,2603.19752,1,'PhysNeXt: Next-Generation Dual-Branch Structured Attention Fusion Network for Remote Photoplethysmography Measurement'
2026-03-20T08:29:05Z,12,2026-03-20T08:29:05Z,2603.19744,1,'Rethinking Ground Truth: A Case Study on Human Label Variation in MLLM Benchmarking'
2026-03-20T08:28:24Z,12,2026-03-20T08:28:24Z,2603.19742,1,'Dual Path Attribution: Efficient Attribution for SwiGLU-Transformers through Layer-Wise Target Propagation'
2026-03-20T08:24:49Z,12,2026-03-20T08:24:49Z,2603.19741,1,'FedPDPO: Federated Personalized Direct Preference Optimization for Large Language Model Alignment'
2026-03-20T08:23:31Z,12,2026-03-20T08:23:31Z,2603.19739,1,'MOSS-TTSD: Text to Spoken Dialogue Generation'
2026-03-20T08:20:30Z,12,2026-03-20T08:20:30Z,2603.19736,1,'A two-step sequential approach for hyperparameter selection in finite context models'
